BIN ID,Date,TIME,WEEK NO,FILL LEVEL(IN LITRES),TOTAL(LITRES),FILL PERCENTAGE,LOCATION ,LATITUDE,LONGITUDE,TEMPERATURE( IN ⁰C),BATTERY LEVEL ,FILL LEVEL INDICATOR(Above 550)
BIN 4,11/26/2021,01:00:00 PM,5,350,660,53%,NANDANAM,13.0300° N,80.2421° E,38.9,90%,FALSE
BIN 4,11/26/2021,02:00:00 PM,5,376,660,57%,NANDANAM,13.0300° N,80.2421° E,40.4,90%,FALSE
BIN 4,11/26/2021,03:00:00 PM,5,402,660,61%,NANDANAM,13.0300° N,80.2421° E,40.4,90%,FALSE
BIN 4,11/26/2021,04:00:00 PM,5,428,660,65%,NANDANAM,13.0300° N,80.2421° E,40.8,90%,FALSE
BIN 4,11/26/2021,05:00:00 PM,5,454,660,69%,NANDANAM,13.0300° N,80.2421° E,42.5,90%,FALSE
BIN 4,11/26/2021,06:00:00 PM,5,480,660,73%,NANDANAM,13.0300° N,80.2421° E,37.3,90%,FALSE
BIN 4,11/26/2021,07:00:00 PM,5,506,660,77%,NANDANAM,13.0300° N,80.2421° E,37.8,90%,FALSE
BIN 4,11/26/2021,08:00:00 PM,5,532,660,81%,NANDANAM,13.0300° N,80.2421° E,37.5,90%,FALSE
BIN 4,11/26/2021,09:00:00 PM,5,558,660,85%,NANDANAM,13.0300° N,80.2421° E,37,90%,TRUE
BIN 4,11/26/2021,10:00:00 PM,5,584,660,88%,NANDANAM,13.0300° N,80.2421° E,36.5,90%,TRUE
BIN 4,11/26/2021,11:00:00 PM,5,610,660,92%,NANDANAM,13.0300° N,80.2421° E,32,90%,TRUE
BIN 4,11/27/2021,12:00:00 AM,5,13,660,2%,NANDANAM,13.0300° N,80.2421° E,24,90%,FALSE
BIN 4,11/27/2021,01:00:00 AM,5,40,660,6%,NANDANAM,13.0300° N,80.2421° E,24.6,90%,FALSE
BIN 4,11/27/2021,02:00:00 AM,5,67,660,10%,NANDANAM,13.0300° N,80.2421° E,24.6,90%,FALSE
BIN 4,11/27/2021,03:00:00 AM,5,94,660,14%,NANDANAM,13.0300° N,80.2421° E,24.8,90%,FALSE
BIN 4,11/27/2021,04:00:00 AM,5,121,660,18%,NANDANAM,13.0300° N,80.2421° E,25,90%,FALSE
BIN 4,11/27/2021,05:00:00 AM,5,148,660,22%,NANDANAM,13.0300° N,80.2421° E,26.2,90%,FALSE
BIN 4,11/27/2021,06:00:00 AM,5,175,660,27%,NANDANAM,13.0300° N,80.2421° E,27,90%,FALSE
BIN 4,11/27/2021,07:00:00 AM,5,202,660,31%,NANDANAM,13.0300° N,80.2421° E,28.3,89%,FALSE
BIN 4,11/27/2021,08:00:00 AM,5,229,660,35%,NANDANAM,13.0300° N,80.2421° E,28.3,89%,FALSE
BIN 4,11/27/2021,09:00:00 AM,5,256,660,39%,NANDANAM,13.0300° N,80.2421° E,29,89%,FALSE
BIN 4,11/27/2021,10:00:00 AM,5,283,660,43%,NANDANAM,13.0300° N,80.2421° E,32,89%,FALSE
BIN 4,11/27/2021,11:00:00 AM,5,310,660,47%,NANDANAM,13.0300° N,80.2421° E,34,89%,FALSE
BIN 4,11/27/2021,12:00:00 PM,5,337,660,51%,NANDANAM,13.0300° N,80.2421° E,36.8,89%,FALSE
BIN 4,11/27/2021,01:00:00 PM,5,364,660,55%,NANDANAM,13.0300° N,80.2421° E,38.9,89%,FALSE
BIN 4,11/27/2021,02:00:00 PM,5,391,660,59%,NANDANAM,13.0300° N,80.2421° E,40.4,89%,FALSE
BIN 4,11/27/2021,03:00:00 PM,5,418,660,63%,NANDANAM,13.0300° N,80.2421° E,40.4,89%,FALSE
BIN 4,11/27/2021,04:00:00 PM,5,445,660,67%,NANDANAM,13.0300° N,80.2421° E,40.8,89%,FALSE
BIN 4,11/27/2021,05:00:00 PM,5,472,660,72%,NANDANAM,13.0300° N,80.2421° E,42.5,89%,FALSE
BIN 4,11/27/2021,06:00:00 PM,5,499,660,76%,NANDANAM,13.0300° N,80.2421° E,37.3,89%,FALSE
BIN 4,11/27/2021,07:00:00 PM,5,526,660,80%,NANDANAM,13.0300° N,80.2421° E,37.8,89%,FALSE
BIN 4,11/27/2021,08:00:00 PM,5,553,660,84%,NANDANAM,13.0300° N,80.2421° E,37.5,89%,TRUE
BIN 4,11/27/2021,09:00:00 PM,5,580,660,88%,NANDANAM,13.0300° N,80.2421° E,37,89%,TRUE
BIN 4,11/27/2021,10:00:00 PM,5,607,660,92%,NANDANAM,13.0300° N,80.2421° E,36.5,89%,TRUE
BIN 4,11/27/2021,11:00:00 PM,5,634,660,96%,NANDANAM,13.0300° N,80.2421° E,32,89%,TRUE
BIN 4,11/28/2021,12:00:00 AM,5,24,660,4%,NANDANAM,13.0300° N,80.2421° E,24,89%,FALSE
BIN 4,11/28/2021,01:00:00 AM,5,48,660,7%,NANDANAM,13.0300° N,80.2421° E,24.6,89%,FALSE
BIN 4,11/28/2021,02:00:00 AM,5,72,660,11%,NANDANAM,13.0300° N,80.2421° E,24.6,89%,FALSE
BIN 4,11/28/2021,03:00:00 AM,5,96,660,15%,NANDANAM,13.0300° N,80.2421° E,24.8,89%,FALSE
BIN 4,11/28/2021,04:00:00 AM,5,120,660,18%,NANDANAM,13.0300° N,80.2421° E,25,89%,FALSE
BIN 4,11/28/2021,05:00:00 AM,5,144,660,22%,NANDANAM,13.0300° N,80.2421° E,26.2,89%,FALSE
BIN 4,11/28/2021,06:00:00 AM,5,168,660,25%,NANDANAM,13.0300° N,80.2421° E,27,89%,FALSE
BIN 4,11/28/2021,07:00:00 AM,5,192,660,29%,NANDANAM,13.0300° N,80.2421° E,28.3,89%,FALSE
BIN 4,11/28/2021,08:00:00 AM,5,216,660,33%,NANDANAM,13.0300° N,80.2421° E,28.3,89%,FALSE
BIN 4,11/28/2021,09:00:00 AM,5,240,660,36%,NANDANAM,13.0300° N,80.2421° E,29,89%,FALSE
BIN 4,11/28/2021,10:00:00 AM,5,264,660,40%,NANDANAM,13.0300° N,80.2421° E,32,89%,FALSE
BIN 4,11/28/2021,11:00:00 AM,5,288,660,44%,NANDANAM,13.0300° N,80.2421° E,34,89%,FALSE
BIN 4,11/28/2021,12:00:00 PM,5,312,660,47%,NANDANAM,13.0300° N,80.2421° E,36.8,89%,FALSE
BIN 4,11/28/2021,01:00:00 PM,5,336,660,51%,NANDANAM,13.0300° N,80.2421° E,38.9,89%,FALSE
BIN 4,11/28/2021,02:00:00 PM,5,360,660,55%,NANDANAM,13.0300° N,80.2421° E,40.4,89%,FALSE
BIN 4,11/28/2021,03:00:00 PM,5,384,660,58%,NANDANAM,13.0300° N,80.2421° E,40.4,88%,FALSE
BIN 4,11/28/2021,04:00:00 PM,5,408,660,62%,NANDANAM,13.0300° N,80.2421° E,40.8,88%,FALSE
BIN 4,11/28/2021,05:00:00 PM,5,432,660,65%,NANDANAM,13.0300° N,80.2421° E,42.5,88%,FALSE
BIN 4,11/28/2021,06:00:00 PM,5,456,660,69%,NANDANAM,13.0300° N,80.2421° E,37.3,88%,FALSE
BIN 4,11/28/2021,07:00:00 PM,5,480,660,73%,NANDANAM,13.0300° N,80.2421° E,37.8,88%,FALSE
BIN 4,11/28/2021,08:00:00 PM,5,504,660,76%,NANDANAM,13.0300° N,80.2421° E,37.5,88%,FALSE
BIN 4,11/28/2021,09:00:00 PM,5,528,660,80%,NANDANAM,13.0300° N,80.2421° E,37,88%,FALSE
BIN 4,11/28/2021,10:00:00 PM,5,552,660,84%,NANDANAM,13.0300° N,80.2421° E,36.5,88%,TRUE
BIN 4,11/28/2021,11:00:00 PM,5,576,660,87%,NANDANAM,13.0300° N,80.2421° E,32,88%,TRUE
BIN 4,11/29/2021,12:00:00 AM,5,26,660,4%,NANDANAM,13.0300° N,80.2421° E,24,88%,FALSE
BIN 4,11/29/2021,01:00:00 AM,5,53,660,8%,NANDANAM,13.0300° N,80.2421° E,24.6,88%,FALSE
BIN 4,11/29/2021,02:00:00 AM,5,80,660,12%,NANDANAM,13.0300° N,80.2421° E,24.6,88%,FALSE
BIN 4,11/29/2021,03:00:00 AM,5,107,660,16%,NANDANAM,13.0300° N,80.2421° E,24.8,88%,FALSE
BIN 4,11/29/2021,04:00:00 AM,5,134,660,20%,NANDANAM,13.0300° N,80.2421° E,25,88%,FALSE
BIN 4,11/29/2021,05:00:00 AM,5,161,660,24%,NANDANAM,13.0300° N,80.2421° E,26.2,88%,FALSE
BIN 4,11/29/2021,06:00:00 AM,5,188,660,28%,NANDANAM,13.0300° N,80.2421° E,27,88%,FALSE
BIN 4,11/29/2021,07:00:00 AM,5,215,660,33%,NANDANAM,13.0300° N,80.2421° E,28.3,88%,FALSE
BIN 4,11/29/2021,08:00:00 AM,5,242,660,37%,NANDANAM,13.0300° N,80.2421° E,28.3,88%,FALSE
BIN 4,11/29/2021,09:00:00 AM,5,269,660,41%,NANDANAM,13.0300° N,80.2421° E,29,88%,FALSE
BIN 4,11/29/2021,10:00:00 AM,5,296,660,45%,NANDANAM,13.0300° N,80.2421° E,32,88%,FALSE
BIN 4,11/29/2021,11:00:00 AM,5,323,660,49%,NANDANAM,13.0300° N,80.2421° E,34,88%,FALSE
BIN 4,11/29/2021,12:00:00 PM,5,350,660,53%,NANDANAM,13.0300° N,80.2421° E,36.8,88%,FALSE
BIN 4,11/29/2021,01:00:00 PM,5,377,660,57%,NANDANAM,13.0300° N,80.2421° E,38.9,88%,FALSE
BIN 4,11/29/2021,02:00:00 PM,5,404,660,61%,NANDANAM,13.0300° N,80.2421° E,40.4,88%,FALSE
BIN 4,11/29/2021,03:00:00 PM,5,431,660,65%,NANDANAM,13.0300° N,80.2421° E,40.4,88%,FALSE
BIN 4,11/29/2021,04:00:00 PM,5,458,660,69%,NANDANAM,13.0300° N,80.2421° E,40.8,88%,FALSE
BIN 4,11/29/2021,05:00:00 PM,5,485,660,73%,NANDANAM,13.0300° N,80.2421° E,42.5,88%,FALSE
BIN 4,11/29/2021,06:00:00 PM,5,512,660,78%,NANDANAM,13.0300° N,80.2421° E,37.3,88%,FALSE
BIN 4,11/29/2021,07:00:00 PM,5,539,660,82%,NANDANAM,13.0300° N,80.2421° E,37.8,88%,FALSE
BIN 4,11/29/2021,08:00:00 PM,5,566,660,86%,NANDANAM,13.0300° N,80.2421° E,37.5,88%,TRUE
BIN 4,11/29/2021,09:00:00 PM,5,593,660,90%,NANDANAM,13.0300° N,80.2421° E,37,88%,TRUE
BIN 4,11/29/2021,10:00:00 PM,5,620,660,94%,NANDANAM,13.0300° N,80.2421° E,36.5,88%,TRUE
BIN 4,11/29/2021,11:00:00 PM,5,647,660,98%,NANDANAM,13.0300° N,80.2421° E,32,88%,TRUE
BIN 4,11/30/2021,12:00:00 AM,5,6,660,1%,NANDANAM,13.0300° N,80.2421° E,24,88%,FALSE
BIN 4,11/30/2021,01:00:00 AM,5,33,660,5%,NANDANAM,13.0300° N,80.2421° E,24.6,88%,FALSE
BIN 4,11/30/2021,02:00:00 AM,5,60,660,9%,NANDANAM,13.0300° N,80.2421° E,24.6,88%,FALSE
BIN 4,11/30/2021,03:00:00 AM,5,87,660,13%,NANDANAM,13.0300° N,80.2421° E,24.8,87%,FALSE
BIN 4,11/30/2021,04:00:00 AM,5,114,660,17%,NANDANAM,13.0300° N,80.2421° E,25,87%,FALSE
BIN 4,11/30/2021,05:00:00 AM,5,141,660,21%,NANDANAM,13.0300° N,80.2421° E,26.2,87%,FALSE
BIN 4,11/30/2021,06:00:00 AM,5,168,660,25%,NANDANAM,13.0300° N,80.2421° E,27,87%,FALSE
BIN 4,11/30/2021,07:00:00 AM,5,195,660,30%,NANDANAM,13.0300° N,80.2421° E,28.3,87%,FALSE
BIN 4,11/30/2021,08:00:00 AM,5,222,660,34%,NANDANAM,13.0300° N,80.2421° E,28.3,87%,FALSE
BIN 4,11/30/2021,09:00:00 AM,5,249,660,38%,NANDANAM,13.0300° N,80.2421° E,29,87%,FALSE
BIN 4,11/30/2021,10:00:00 AM,5,276,660,42%,NANDANAM,13.0300° N,80.2421° E,32,87%,FALSE
BIN 4,11/30/2021,11:00:00 AM,5,303,660,46%,NANDANAM,13.0300° N,80.2421° E,34,87%,FALSE
BIN 4,11/30/2021,12:00:00 PM,5,330,660,50%,NANDANAM,13.0300° N,80.2421° E,36.8,87%,FALSE
BIN 4,11/30/2021,01:00:00 PM,5,357,660,54%,NANDANAM,13.0300° N,80.2421° E,38.9,87%,FALSE
BIN 4,11/30/2021,02:00:00 PM,5,384,660,58%,NANDANAM,13.0300° N,80.2421° E,40.4,87%,FALSE
BIN 4,11/30/2021,03:00:00 PM,5,411,660,62%,NANDANAM,13.0300° N,80.2421° E,40.4,87%,FALSE
BIN 4,11/30/2021,04:00:00 PM,5,438,660,66%,NANDANAM,13.0300° N,80.2421° E,40.8,87%,FALSE
BIN 4,11/30/2021,05:00:00 PM,5,465,660,70%,NANDANAM,13.0300° N,80.2421° E,42.5,87%,FALSE
BIN 4,11/30/2021,06:00:00 PM,5,492,660,75%,NANDANAM,13.0300° N,80.2421° E,37.3,87%,FALSE
BIN 4,11/30/2021,07:00:00 PM,5,519,660,79%,NANDANAM,13.0300° N,80.2421° E,37.8,87%,FALSE
BIN 4,11/30/2021,08:00:00 PM,5,546,660,83%,NANDANAM,13.0300° N,80.2421° E,37.5,87%,FALSE
BIN 4,11/30/2021,09:00:00 PM,5,573,660,87%,NANDANAM,13.0300° N,80.2421° E,37,87%,TRUE
BIN 4,11/30/2021,10:00:00 PM,5,600,660,91%,NANDANAM,13.0300° N,80.2421° E,36.5,87%,TRUE
BIN 4,11/30/2021,11:00:00 PM,5,627,660,95%,NANDANAM,13.0300° N,80.2421° E,32,87%,TRUE
BIN 5,11/1/2021,12:00:00 AM,1,3,660,0%,T-NAGAR,13.0418° N,80.2341° E,24,100%,FALSE
BIN 5,11/1/2021,01:00:00 AM,1,27,660,4%,T-NAGAR,13.0418° N,80.2341° E,24.6,100%,FALSE
BIN 5,11/1/2021,02:00:00 AM,1,51,660,8%,T-NAGAR,13.0418° N,80.2341° E,24.6,100%,FALSE
BIN 5,11/1/2021,03:00:00 AM,1,75,660,11%,T-NAGAR,13.0418° N,80.2341° E,24.8,100%,FALSE
BIN 5,11/1/2021,04:00:00 AM,1,99,660,15%,T-NAGAR,13.0418° N,80.2341° E,25,100%,FALSE
BIN 5,11/1/2021,05:00:00 AM,1,123,660,19%,T-NAGAR,13.0418° N,80.2341° E,26.2,100%,FALSE
BIN 5,11/1/2021,06:00:00 AM,1,147,660,22%,T-NAGAR,13.0418° N,80.2341° E,27,100%,FALSE
BIN 5,11/1/2021,07:00:00 AM,1,171,660,26%,T-NAGAR,13.0418° N,80.2341° E,28.3,100%,FALSE
BIN 5,11/1/2021,08:00:00 AM,1,195,660,30%,T-NAGAR,13.0418° N,80.2341° E,28.3,100%,FALSE
BIN 5,11/1/2021,09:00:00 AM,1,219,660,33%,T-NAGAR,13.0418° N,80.2341° E,29,100%,FALSE
BIN 5,11/1/2021,10:00:00 AM,1,243,660,37%,T-NAGAR,13.0418° N,80.2341° E,32,100%,FALSE
BIN 5,11/1/2021,11:00:00 AM,1,267,660,40%,T-NAGAR,13.0418° N,80.2341° E,34,100%,FALSE
BIN 5,11/1/2021,12:00:00 PM,1,291,660,44%,T-NAGAR,13.0418° N,80.2341° E,36.8,100%,FALSE
BIN 5,11/1/2021,01:00:00 PM,1,315,660,48%,T-NAGAR,13.0418° N,80.2341° E,38.9,100%,FALSE
BIN 5,11/1/2021,02:00:00 PM,1,339,660,51%,T-NAGAR,13.0418° N,80.2341° E,40.4,100%,FALSE
BIN 5,11/1/2021,03:00:00 PM,1,363,660,55%,T-NAGAR,13.0418° N,80.2341° E,40.4,100%,FALSE
BIN 5,11/1/2021,04:00:00 PM,1,387,660,59%,T-NAGAR,13.0418° N,80.2341° E,40.8,100%,FALSE
BIN 5,11/1/2021,05:00:00 PM,1,411,660,62%,T-NAGAR,13.0418° N,80.2341° E,42.5,100%,FALSE
BIN 5,11/1/2021,06:00:00 PM,1,435,660,66%,T-NAGAR,13.0418° N,80.2341° E,37.3,100%,FALSE
BIN 5,11/1/2021,07:00:00 PM,1,459,660,70%,T-NAGAR,13.0418° N,80.2341° E,37.8,100%,FALSE
BIN 5,11/1/2021,08:00:00 PM,1,483,660,73%,T-NAGAR,13.0418° N,80.2341° E,37.5,100%,FALSE
BIN 5,11/1/2021,09:00:00 PM,1,507,660,77%,T-NAGAR,13.0418° N,80.2341° E,37,100%,FALSE
BIN 5,11/1/2021,10:00:00 PM,1,531,660,80%,T-NAGAR,13.0418° N,80.2341° E,36.5,100%,FALSE
BIN 5,11/1/2021,11:00:00 PM,1,555,660,84%,T-NAGAR,13.0418° N,80.2341° E,32,100%,TRUE
BIN 5,11/2/2021,12:00:00 AM,1,4,660,1%,T-NAGAR,13.0418° N,80.2341° E,30,100%,FALSE
BIN 5,11/2/2021,01:00:00 AM,1,30,660,5%,T-NAGAR,13.0418° N,80.2341° E,31.2,100%,FALSE
BIN 5,11/2/2021,02:00:00 AM,1,56,660,8%,T-NAGAR,13.0418° N,80.2341° E,31.2,100%,FALSE
BIN 5,11/2/2021,03:00:00 AM,1,82,660,12%,T-NAGAR,13.0418° N,80.2341° E,31.8,100%,FALSE
BIN 5,11/2/2021,04:00:00 AM,1,108,660,16%,T-NAGAR,13.0418° N,80.2341° E,33.1,100%,FALSE
BIN 5,11/2/2021,05:00:00 AM,1,134,660,20%,T-NAGAR,13.0418° N,80.2341° E,33.8,100%,FALSE
BIN 5,11/2/2021,06:00:00 AM,1,160,660,24%,T-NAGAR,13.0418° N,80.2341° E,37.3,100%,FALSE
BIN 5,11/2/2021,07:00:00 AM,1,186,660,28%,T-NAGAR,13.0418° N,80.2341° E,37.8,100%,FALSE
BIN 5,11/2/2021,08:00:00 AM,1,212,660,32%,T-NAGAR,13.0418° N,80.2341° E,37.5,100%,FALSE
BIN 5,11/2/2021,09:00:00 AM,1,238,660,36%,T-NAGAR,13.0418° N,80.2341° E,37,100%,FALSE
BIN 5,11/2/2021,10:00:00 AM,1,264,660,40%,T-NAGAR,13.0418° N,80.2341° E,36.5,100%,FALSE
BIN 5,11/2/2021,11:00:00 AM,1,290,660,44%,T-NAGAR,13.0418° N,80.2341° E,32,100%,FALSE
BIN 5,11/2/2021,12:00:00 PM,1,316,660,48%,T-NAGAR,13.0418° N,80.2341° E,24,100%,FALSE
BIN 5,11/2/2021,01:00:00 PM,1,342,660,52%,T-NAGAR,13.0418° N,80.2341° E,24.6,100%,FALSE
BIN 5,11/2/2021,02:00:00 PM,1,368,660,56%,T-NAGAR,13.0418° N,80.2341° E,24.6,100%,FALSE
BIN 5,11/2/2021,03:00:00 PM,1,394,660,60%,T-NAGAR,13.0418° N,80.2341° E,24.8,100%,FALSE
BIN 5,11/2/2021,04:00:00 PM,1,420,660,64%,T-NAGAR,13.0418° N,80.2341° E,25,100%,FALSE
BIN 5,11/2/2021,05:00:00 PM,1,446,660,68%,T-NAGAR,13.0418° N,80.2341° E,26.2,100%,FALSE
BIN 5,11/2/2021,06:00:00 PM,1,472,660,72%,T-NAGAR,13.0418° N,80.2341° E,27,100%,FALSE
BIN 5,11/2/2021,07:00:00 PM,1,498,660,75%,T-NAGAR,13.0418° N,80.2341° E,28.3,100%,FALSE
BIN 5,11/2/2021,08:00:00 PM,1,524,660,79%,T-NAGAR,13.0418° N,80.2341° E,28.3,100%,FALSE
BIN 5,11/2/2021,09:00:00 PM,1,550,660,83%,T-NAGAR,13.0418° N,80.2341° E,29,100%,FALSE
BIN 5,11/2/2021,10:00:00 PM,1,576,660,87%,T-NAGAR,13.0418° N,80.2341° E,32,100%,TRUE
BIN 5,11/2/2021,11:00:00 PM,1,602,660,91%,T-NAGAR,13.0418° N,80.2341° E,34.20,100%,TRUE
BIN 5,11/3/2021,12:00:00 AM,1,6,660,1%,T-NAGAR,13.0418° N,80.2341° E,35.20,100%,FALSE
BIN 5,11/3/2021,01:00:00 AM,1,30,660,5%,T-NAGAR,13.0418° N,80.2341° E,36.20,100%,FALSE
BIN 5,11/3/2021,02:00:00 AM,1,54,660,8%,T-NAGAR,13.0418° N,80.2341° E,37.20,100%,FALSE
BIN 5,11/3/2021,03:00:00 AM,1,78,660,12%,T-NAGAR,13.0418° N,80.2341° E,38.20,100%,FALSE
BIN 5,11/3/2021,04:00:00 AM,1,102,660,15%,T-NAGAR,13.0418° N,80.2341° E,39.20,100%,FALSE
BIN 5,11/3/2021,05:00:00 AM,1,126,660,19%,T-NAGAR,13.0418° N,80.2341° E,40.20,100%,FALSE
BIN 5,11/3/2021,06:00:00 AM,1,150,660,23%,T-NAGAR,13.0418° N,80.2341° E,41.20,100%,FALSE
BIN 5,11/3/2021,07:00:00 AM,1,174,660,26%,T-NAGAR,13.0418° N,80.2341° E,42.20,100%,FALSE
BIN 5,11/3/2021,08:00:00 AM,1,198,660,30%,T-NAGAR,13.0418° N,80.2341° E,43.20,100%,FALSE
BIN 5,11/3/2021,09:00:00 AM,1,222,660,34%,T-NAGAR,13.0418° N,80.2341° E,44.20,100%,FALSE
BIN 5,11/3/2021,10:00:00 AM,1,246,660,37%,T-NAGAR,13.0418° N,80.2341° E,45.20,100%,FALSE
BIN 5,11/3/2021,11:00:00 AM,1,270,660,41%,T-NAGAR,13.0418° N,80.2341° E,46.20,100%,FALSE
BIN 5,11/3/2021,12:00:00 PM,1,294,660,45%,T-NAGAR,13.0418° N,80.2341° E,47.20,100%,FALSE
BIN 5,11/3/2021,01:00:00 PM,1,318,660,48%,T-NAGAR,13.0418° N,80.2341° E,48.20,100%,FALSE
BIN 5,11/3/2021,02:00:00 PM,1,342,660,52%,T-NAGAR,13.0418° N,80.2341° E,49.20,100%,FALSE
BIN 5,11/3/2021,03:00:00 PM,1,366,660,55%,T-NAGAR,13.0418° N,80.2341° E,50.20,100%,FALSE
BIN 5,11/3/2021,04:00:00 PM,1,390,660,59%,T-NAGAR,13.0418° N,80.2341° E,51.20,100%,FALSE
BIN 5,11/3/2021,05:00:00 PM,1,414,660,63%,T-NAGAR,13.0418° N,80.2341° E,52.20,100%,FALSE
BIN 5,11/3/2021,06:00:00 PM,1,438,660,66%,T-NAGAR,13.0418° N,80.2341° E,53.20,100%,FALSE
BIN 5,11/3/2021,07:00:00 PM,1,462,660,70%,T-NAGAR,13.0418° N,80.2341° E,54.20,100%,FALSE
BIN 5,11/3/2021,08:00:00 PM,1,486,660,74%,T-NAGAR,13.0418° N,80.2341° E,55.20,100%,FALSE
BIN 5,11/3/2021,09:00:00 PM,1,510,660,77%,T-NAGAR,13.0418° N,80.2341° E,56.20,100%,FALSE
BIN 5,11/3/2021,10:00:00 PM,1,534,660,81%,T-NAGAR,13.0418° N,80.2341° E,57.20,100%,FALSE
BIN 5,11/3/2021,11:00:00 PM,1,558,660,85%,T-NAGAR,13.0418° N,80.2341° E,58.20,100%,TRUE
BIN 5,11/4/2021,12:00:00 AM,1,10,660,2%,T-NAGAR,13.0418° N,80.2341° E,24,100%,FALSE
BIN 5,11/4/2021,01:00:00 AM,1,36,660,5%,T-NAGAR,13.0418° N,80.2341° E,24.6,100%,FALSE
BIN 5,11/4/2021,02:00:00 AM,1,62,660,9%,T-NAGAR,13.0418° N,80.2341° E,24.6,100%,FALSE
BIN 5,11/4/2021,03:00:00 AM,1,88,660,13%,T-NAGAR,13.0418° N,80.2341° E,24.8,100%,FALSE
BIN 5,11/4/2021,04:00:00 AM,1,114,660,17%,T-NAGAR,13.0418° N,80.2341° E,25,100%,FALSE
BIN 5,11/4/2021,05:00:00 AM,1,140,660,21%,T-NAGAR,13.0418° N,80.2341° E,26.2,100%,FALSE
BIN 5,11/4/2021,06:00:00 AM,1,166,660,25%,T-NAGAR,13.0418° N,80.2341° E,27,100%,FALSE
BIN 5,11/4/2021,07:00:00 AM,1,192,660,29%,T-NAGAR,13.0418° N,80.2341° E,28.3,100%,FALSE
BIN 5,11/4/2021,08:00:00 AM,1,218,660,33%,T-NAGAR,13.0418° N,80.2341° E,28.3,100%,FALSE
BIN 5,11/4/2021,09:00:00 AM,1,244,660,37%,T-NAGAR,13.0418° N,80.2341° E,29,100%,FALSE
BIN 5,11/4/2021,10:00:00 AM,1,270,660,41%,T-NAGAR,13.0418° N,80.2341° E,32,100%,FALSE
BIN 5,11/4/2021,11:00:00 AM,1,296,660,45%,T-NAGAR,13.0418° N,80.2341° E,34,100%,FALSE
BIN 5,11/4/2021,12:00:00 PM,1,322,660,49%,T-NAGAR,13.0418° N,80.2341° E,36.8,99%,FALSE
BIN 5,11/4/2021,01:00:00 PM,1,348,660,53%,T-NAGAR,13.0418° N,80.2341° E,38.9,99%,FALSE
BIN 5,11/4/2021,02:00:00 PM,1,374,660,57%,T-NAGAR,13.0418° N,80.2341° E,40.4,99%,FALSE
BIN 5,11/4/2021,03:00:00 PM,1,400,660,61%,T-NAGAR,13.0418° N,80.2341° E,40.4,99%,FALSE
BIN 5,11/4/2021,04:00:00 PM,1,426,660,65%,T-NAGAR,13.0418° N,80.2341° E,40.8,99%,FALSE
BIN 5,11/4/2021,05:00:00 PM,1,452,660,68%,T-NAGAR,13.0418° N,80.2341° E,42.5,99%,FALSE
BIN 5,11/4/2021,06:00:00 PM,1,478,660,72%,T-NAGAR,13.0418° N,80.2341° E,37.3,99%,FALSE
BIN 5,11/4/2021,07:00:00 PM,1,504,660,76%,T-NAGAR,13.0418° N,80.2341° E,37.8,99%,FALSE
BIN 5,11/4/2021,08:00:00 PM,1,530,660,80%,T-NAGAR,13.0418° N,80.2341° E,37.5,99%,FALSE
BIN 5,11/4/2021,09:00:00 PM,1,556,660,84%,T-NAGAR,13.0418° N,80.2341° E,37,99%,TRUE
BIN 5,11/4/2021,10:00:00 PM,1,582,660,88%,T-NAGAR,13.0418° N,80.2341° E,36.5,99%,TRUE
BIN 5,11/4/2021,11:00:00 PM,1,608,660,92%,T-NAGAR,13.0418° N,80.2341° E,32,99%,TRUE
BIN 5,11/5/2021,12:00:00 AM,2,12,660,2%,T-NAGAR,13.0418° N,80.2341° E,24,99%,FALSE
BIN 5,11/5/2021,01:00:00 AM,2,39,660,6%,T-NAGAR,13.0418° N,80.2341° E,24.6,99%,FALSE
BIN 5,11/5/2021,02:00:00 AM,2,66,660,10%,T-NAGAR,13.0418° N,80.2341° E,24.6,99%,FALSE
BIN 5,11/5/2021,03:00:00 AM,2,93,660,14%,T-NAGAR,13.0418° N,80.2341° E,24.8,99%,FALSE
BIN 5,11/5/2021,04:00:00 AM,2,120,660,18%,T-NAGAR,13.0418° N,80.2341° E,25,99%,FALSE
BIN 5,11/5/2021,05:00:00 AM,2,147,660,22%,T-NAGAR,13.0418° N,80.2341° E,26.2,99%,FALSE
BIN 5,11/5/2021,06:00:00 AM,2,174,660,26%,T-NAGAR,13.0418° N,80.2341° E,27,99%,FALSE
BIN 5,11/5/2021,07:00:00 AM,2,201,660,30%,T-NAGAR,13.0418° N,80.2341° E,28.3,99%,FALSE
BIN 5,11/5/2021,08:00:00 AM,2,228,660,35%,T-NAGAR,13.0418° N,80.2341° E,28.3,99%,FALSE
BIN 5,11/5/2021,09:00:00 AM,2,255,660,39%,T-NAGAR,13.0418° N,80.2341° E,29,99%,FALSE
BIN 5,11/5/2021,10:00:00 AM,2,282,660,43%,T-NAGAR,13.0418° N,80.2341° E,32,99%,FALSE
BIN 5,11/5/2021,11:00:00 AM,2,309,660,47%,T-NAGAR,13.0418° N,80.2341° E,34,99%,FALSE
BIN 5,11/5/2021,12:00:00 PM,2,336,660,51%,T-NAGAR,13.0418° N,80.2341° E,36.8,99%,FALSE
